recording id,blink id,start timestamp [ns],end timestamp [ns],duration [ms]
08d815c7-b66b-4e0f-86eb-cdf22f889a32,32,1777344606384194675,1777344606629440675,245.246
08d815c7-b66b-4e0f-86eb-cdf22f889a32,33,1777344607865543675,1777344608070789675,205.246
08d815c7-b66b-4e0f-86eb-cdf22f889a32,34,1777344610693116675,1777344610943362675,250.246
08d815c7-b66b-4e0f-86eb-cdf22f889a32,35,1777344611618974675,1777344611834221675,215.247
08d815c7-b66b-4e0f-86eb-cdf22f889a32,36,1777344612324712675,1777344612544835675,220.123
08d815c7-b66b-4e0f-86eb-cdf22f889a32,37,1777344613075448675,1777344613325568675,250.12
08d815c7-b66b-4e0f-86eb-cdf22f889a32,38,1777344615577652675,1777344615844532675,266.88
08d815c7-b66b-4e0f-86eb-cdf22f889a32,39,1777344617050776675,1777344617306022675,255.246
08d815c7-b66b-4e0f-86eb-cdf22f889a32,40,1777344618822396675,1777344619027646675,205.25
08d815c7-b66b-4e0f-86eb-cdf22f889a32,41,1777344621094521675,1777344621359771675,265.25
08d815c7-b66b-4e0f-86eb-cdf22f889a32,42,1777344622070520675,1777344622335770675,265.25
08d815c7-b66b-4e0f-86eb-cdf22f889a32,43,1777344624647894675,1777344624923145675,275.251
08d815c7-b66b-4e0f-86eb-cdf22f889a32,44,1777344626124269675,1777344626369519675,245.25
08d815c7-b66b-4e0f-86eb-cdf22f889a32,45,1777344626784894675,1777344627075269675,290.375
08d815c7-b66b-4e0f-86eb-cdf22f889a32,46,1777344630798768675,1777344631044021675,245.253
08d815c7-b66b-4e0f-86eb-cdf22f889a32,47,1777344633941767675,1777344634141897675,200.13
08d815c7-b66b-4e0f-86eb-cdf22f889a32,48,1777344634352141675,1777344634602391675,250.25
08d815c7-b66b-4e0f-86eb-cdf22f889a32,49,1777344637304891675,1777344637460015675,155.124
08d815c7-b66b-4e0f-86eb-cdf22f889a32,50,1777344637865390675,1777344638195765675,330.375
08d815c7-b66b-4e0f-86eb-cdf22f889a32,51,1777344641904264675,1777344642109389675,205.125
08d815c7-b66b-4e0f-86eb-cdf22f889a32,52,1777344643871141675,1777344644101388675,230.247
08d815c7-b66b-4e0f-86eb-cdf22f889a32,53,1777344646523639675,1777344646803887675,280.248
08d815c7-b66b-4e0f-86eb-cdf22f889a32,54,1777344647819887675,1777344648065137675,245.25
08d815c7-b66b-4e0f-86eb-cdf22f889a32,55,1777344649226136675,1777344649481386675,255.25
08d815c7-b66b-4e0f-86eb-cdf22f889a32,56,1777344651738510675,1777344651978760675,240.25
08d815c7-b66b-4e0f-86eb-cdf22f889a32,57,1777344654105760675,1777344654341009675,235.249
08d815c7-b66b-4e0f-86eb-cdf22f889a32,58,1777344654866516675,1777344655086759675,220.243
08d815c7-b66b-4e0f-86eb-cdf22f889a32,59,1777344655502139675,1777344655717384675,215.245
08d815c7-b66b-4e0f-86eb-cdf22f889a32,60,1777344661327631675,1777344661527881675,200.25
08d815c7-b66b-4e0f-86eb-cdf22f889a32,61,1777344664795889675,1777344665041141675,245.252
08d815c7-b66b-4e0f-86eb-cdf22f889a32,62,1777344665421505675,1777344665711754675,290.249
08d815c7-b66b-4e0f-86eb-cdf22f889a32,63,1777344666652629675,1777344666917879675,265.25
08d815c7-b66b-4e0f-86eb-cdf22f889a32,64,1777344667893890675,1777344668094004675,200.114
08d815c7-b66b-4e0f-86eb-cdf22f889a32,65,1777344668484378675,1777344668704628675,220.25
08d815c7-b66b-4e0f-86eb-cdf22f889a32,66,1777344670421252675,1777344670676502675,255.25
08d815c7-b66b-4e0f-86eb-cdf22f889a32,67,1777344673409126675,1777344673589257675,180.131
08d815c7-b66b-4e0f-86eb-cdf22f889a32,68,1777344674810375675,1777344675080630675,270.255
08d815c7-b66b-4e0f-86eb-cdf22f889a32,69,1777344675325875675,1777344675546125675,220.25
08d815c7-b66b-4e0f-86eb-cdf22f889a32,70,1777344676046625675,1777344676261759675,215.134
08d815c7-b66b-4e0f-86eb-cdf22f889a32,71,1777344676391875675,1777344676652125675,260.25
08d815c7-b66b-4e0f-86eb-cdf22f889a32,72,1777344679014373675,1777344679264624675,250.251
08d815c7-b66b-4e0f-86eb-cdf22f889a32,73,1777344682257497675,1777344682477622675,220.125
08d815c7-b66b-4e0f-86eb-cdf22f889a32,74,1777344682767997675,1777344682998122675,230.125
08d815c7-b66b-4e0f-86eb-cdf22f889a32,75,1777344683618747675,1777344683893996675,275.249
