recording id,blink id,start timestamp [ns],end timestamp [ns],duration [ms]
6c7fb8e3-f781-4e38-89cb-3552c159abcd,40,1777344880173897241,1777344880489157241,315.26
6c7fb8e3-f781-4e38-89cb-3552c159abcd,41,1777344880889532241,1777344881214895241,325.363
6c7fb8e3-f781-4e38-89cb-3552c159abcd,42,1777344883687145241,1777344883992520241,305.375
6c7fb8e3-f781-4e38-89cb-3552c159abcd,43,1777344886299646241,1777344886614895241,315.249
6c7fb8e3-f781-4e38-89cb-3552c159abcd,44,1777344887580771241,1777344887856030241,275.259
6c7fb8e3-f781-4e38-89cb-3552c159abcd,45,1777344890203271241,1777344890483521241,280.25
6c7fb8e3-f781-4e38-89cb-3552c159abcd,46,1777344898851409241,1777344899101646241,250.237
6c7fb8e3-f781-4e38-89cb-3552c159abcd,47,1777344901628897241,1777344901889147241,260.25
6c7fb8e3-f781-4e38-89cb-3552c159abcd,48,1777344903796022241,1777344904111272241,315.25
6c7fb8e3-f781-4e38-89cb-3552c159abcd,49,1777344907444397241,1777344907714647241,270.25
6c7fb8e3-f781-4e38-89cb-3552c159abcd,50,1777344908975781241,1777344909246022241,270.241
6c7fb8e3-f781-4e38-89cb-3552c159abcd,51,1777344912108777241,1777344912444022241,335.245
6c7fb8e3-f781-4e38-89cb-3552c159abcd,52,1777344916502902241,1777344916848148241,345.246
6c7fb8e3-f781-4e38-89cb-3552c159abcd,53,1777344918009273241,1777344918279523241,270.25
6c7fb8e3-f781-4e38-89cb-3552c159abcd,54,1777344918594773241,1777344918875023241,280.25
6c7fb8e3-f781-4e38-89cb-3552c159abcd,55,1777344919931023241,1777344920216273241,285.25
6c7fb8e3-f781-4e38-89cb-3552c159abcd,56,1777344922543523241,1777344922778773241,235.25
