recording id,saccade id,start timestamp [ns],end timestamp [ns],duration [ms],amplitude [deg],mean velocity [px/s],peak velocity [px/s]
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,99,1777340593648375540,1777340593703374540,54.999,9.482724,3031.316,4885.5244
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,100,1777340594133741540,1777340594183879540,50.138,12.331836,3369.0383,6396.813
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,101,1777340594929477540,1777340595069725540,140.248,0.9986708,1718.1367,3080.4258
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,102,1777340596160714540,1777340596290840540,130.126,1.7711265,2792.7842,5416.6455
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,103,1777340596951441540,1777340597096563540,145.122,1.9585406,1851.4542,3627.1714
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,104,1777340598668035540,1777340598738033540,69.998,17.095503,3778.6392,5865.0605
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,105,1777340599423646540,1777340599478770540,55.124,14.871882,4224.923,6700.1133
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,106,1777340599618893540,1777340599734016540,115.123,33.460354,4332.0986,7684.737
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,107,1777340599859138540,1777340599889138540,30.0,2.511444,1184.6661,1706.5819
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,108,1777340600064267540,1777340600169383540,105.116,35.256172,5331.2466,9346.965
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,109,1777340600369629540,1777340600434628540,64.999,19.830235,4820.965,7923.2373
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,110,1777340600694873540,1777340600765007540,70.134,22.759605,5222.064,9871.039
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,111,1777340601020242540,1777340601040242540,20.0,1.047507,835.47485,882.97504
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,112,1777340602681713540,1777340602741837540,60.124,14.260814,3541.915,6756.9414
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,113,1777340603197203540,1777340603242202540,44.999,11.493795,3991.2954,5968.461
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,114,1777340603382325540,1777340603412458540,30.133,3.058172,1504.468,1929.066
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,115,1777340603677704540,1777340603712694540,34.99,3.5682483,1580.0468,2070.4868
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,116,1777340604593564540,1777340604723676540,130.112,0.8629679,2372.7783,4883.4053
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,117,1777340605134043540,1777340605159043540,25.0,1.9778558,1205.87,1467.5815
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,118,1777340605904779540,1777340605939779540,35.0,4.803877,2141.8628,2875.2449
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,119,1777340607055763540,1777340607210881540,155.118,1.2724081,2135.606,4358.791
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,120,1777340607636373540,1777340607671378540,35.005,6.0568404,2452.3425,3375.6829
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,121,1777340607846503540,1777340607881619540,35.116,3.851558,1701.6365,2148.2302
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,122,1777340608702354540,1777340608742361540,40.007,4.4783144,1756.9329,2313.3425
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,123,1777340608892486540,1777340608922482540,29.996,2.615629,1349.6587,1548.4714
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,124,1777340609187720540,1777340609207855540,20.135,1.3634418,1052.6428,1307.0815
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,125,1777340609838343540,1777340609863458540,25.115,1.6242565,1020.2817,1154.6935
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,126,1777340612906278540,1777340612971277540,64.999,16.222958,3971.015,6951.962
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,127,1777340613096399540,1777340613116399540,20.0,1.1527004,903.7157,998.65594
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,128,1777340613586890540,1777340613646889540,59.999,15.197505,3481.4812,6650.2646
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,129,1777340614647871540,1777340614787993540,140.122,1.2316272,2144.815,4449.7246
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,130,1777340615243360540,1777340615283485540,40.125,3.336248,1403.7594,1784.3813
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,131,1777340615468606540,1777340615503606540,35.0,3.7702227,1657.9131,2126.3203
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,132,1777340615703861540,1777340615778851540,74.99,22.48123,4673.888,7541.55
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,133,1777340616124219540,1777340616199343540,75.124,23.99772,5092.906,9210.533
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,134,1777340617080086540,1777340617240199540,160.113,1.9403645,1633.0171,3126.8687
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,135,1777340618986922540,1777340619006923540,20.001,1.3427026,1022.6819,1154.9352
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,136,1777340619552407540,1777340619607406540,54.999,15.332001,4364.107,7216.1787
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,137,1777340620453266540,1777340620508265540,54.999,13.762875,3940.5498,6746.8203
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,138,1777340620813519540,1777340620828634540,15.115,0.9825287,1016.24445,1112.3691
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,139,1777340621684369540,1777340621804491540,120.122,3.4257834,1967.4448,3382.0107
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,140,1777340622540228540,1777340622575227540,34.999,3.5625672,1585.2483,2065.9448
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,141,1777340622910471540,1777340622940596540,30.125,2.5539916,1353.306,1609.0844
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,142,1777340623050599540,1777340623105718540,55.119,13.577651,3876.3367,6484.5605
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,143,1777340623556099540,1777340623611209540,55.11,14.509103,4087.699,6632.756
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,144,1777340624076575540,1777340624096575540,20.0,1.3356023,1029.0961,1157.6665
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,145,1777340624882310540,1777340625037435540,155.125,0.8976836,1885.9663,3904.242
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,146,1777340625202681540,1777340625257679540,54.998,9.592869,2768.0022,4563.2354
