recording id,saccade id,start timestamp [ns],end timestamp [ns],duration [ms],amplitude [deg],mean velocity [px/s],peak velocity [px/s]
f5aeacca-71ae-456a-9053-683be52add2b,115,1777341135708482342,1777341135763481342,54.999,14.65729,4243.0254,6834.8325
f5aeacca-71ae-456a-9053-683be52add2b,116,1777341136078743342,1777341136133858342,55.115,12.532316,3777.8948,6613.8745
f5aeacca-71ae-456a-9053-683be52add2b,117,1777341136384103342,1777341136414115342,30.012,2.6627953,1379.458,1669.2279
f5aeacca-71ae-456a-9053-683be52add2b,118,1777341136864475342,1777341136894475342,30.0,3.1364298,1625.9023,1976.1404
f5aeacca-71ae-456a-9053-683be52add2b,119,1777341137480096342,1777341137620220342,140.124,1.0603715,2191.148,6417.9336
f5aeacca-71ae-456a-9053-683be52add2b,120,1777341138165717342,1777341138190717342,25.0,2.0868902,1301.6708,1496.7177
f5aeacca-71ae-456a-9053-683be52add2b,121,1777341139592083342,1777341139747207342,155.124,0.46986124,1797.468,5604.5703
f5aeacca-71ae-456a-9053-683be52add2b,122,1777341139977331342,1777341140032455342,55.124,12.947335,3808.268,6409.2075
f5aeacca-71ae-456a-9053-683be52add2b,123,1777341140377717342,1777341140437834342,60.117,14.376879,3813.7556,6496.024
f5aeacca-71ae-456a-9053-683be52add2b,124,1777341140723076342,1777341140763076342,40.0,4.1390877,1661.9469,2483.1804
f5aeacca-71ae-456a-9053-683be52add2b,125,1777341141153458342,1777341141303573342,150.115,4.000969,3261.8538,5872.031
f5aeacca-71ae-456a-9053-683be52add2b,126,1777341142654818342,1777341142709939342,55.121,12.528011,3634.6094,6069.029
f5aeacca-71ae-456a-9053-683be52add2b,127,1777341143195311342,1777341143250438342,55.127,13.409361,3818.9236,6449.9414
f5aeacca-71ae-456a-9053-683be52add2b,128,1777341144641677342,1777341144786801342,145.124,10.092633,2474.8547,5036.729
f5aeacca-71ae-456a-9053-683be52add2b,129,1777341148180030342,1777341148310159342,130.129,13.265622,2581.1274,6170.4185
f5aeacca-71ae-456a-9053-683be52add2b,130,1777341148830651342,1777341148860651342,30.0,2.3383641,1239.3721,1564.4985
f5aeacca-71ae-456a-9053-683be52add2b,131,1777341149055775342,1777341149115906342,60.131,16.845186,4389.1265,6805.978
f5aeacca-71ae-456a-9053-683be52add2b,132,1777341149346148342,1777341149476160342,130.012,18.519508,3761.4353,8760.503
f5aeacca-71ae-456a-9053-683be52add2b,133,1777341149911650342,1777341149976649342,64.999,14.117853,3597.7144,6904.7925
f5aeacca-71ae-456a-9053-683be52add2b,134,1777341150492141342,1777341150612265342,120.124,13.328319,2718.497,5850.381
f5aeacca-71ae-456a-9053-683be52add2b,135,1777341151347886342,1777341151468013342,120.127,0.50574505,1947.3121,3749.5327
f5aeacca-71ae-456a-9053-683be52add2b,136,1777341152644128342,1777341152739252342,95.124,0.38310522,2198.519,4869.2705
f5aeacca-71ae-456a-9053-683be52add2b,137,1777341152874376342,1777341152929384342,55.008,14.267027,4084.8855,6895.337
f5aeacca-71ae-456a-9053-683be52add2b,138,1777341153785258342,1777341153830256342,44.998,11.42156,3973.9707,6135.119
f5aeacca-71ae-456a-9053-683be52add2b,139,1777341154245622342,1777341154265618342,19.996,1.008534,802.2328,834.4865
f5aeacca-71ae-456a-9053-683be52add2b,140,1777341154500866342,1777341154575991342,75.125,2.2426953,1988.0413,3887.1675
f5aeacca-71ae-456a-9053-683be52add2b,141,1777341155076363342,1777341155141487342,65.124,15.50398,3746.7456,5856.4614
f5aeacca-71ae-456a-9053-683be52add2b,142,1777341155251612342,1777341155291611342,39.999,4.9800634,1932.3615,2919.7085
f5aeacca-71ae-456a-9053-683be52add2b,143,1777341155661984342,1777341155726984342,65.0,20.774492,5044.3394,8602.94
f5aeacca-71ae-456a-9053-683be52add2b,144,1777341156277480342,1777341156307605342,30.125,2.8386905,1507.0189,1886.2888
f5aeacca-71ae-456a-9053-683be52add2b,145,1777341156527728342,1777341156662858342,135.13,4.5943346,2393.184,4035.0703
f5aeacca-71ae-456a-9053-683be52add2b,146,1777341156898106342,1777341156928101342,29.995,2.097046,1115.6134,1361.0128
f5aeacca-71ae-456a-9053-683be52add2b,147,1777341157373480342,1777341157643847342,270.367,0.8386214,2125.8542,5622.338
f5aeacca-71ae-456a-9053-683be52add2b,148,1777341157788971342,1777341157823970342,34.999,3.834906,1731.1393,2542.6426
f5aeacca-71ae-456a-9053-683be52add2b,149,1777341158469592342,1777341158524591342,54.999,11.587858,3373.4202,5852.3433
f5aeacca-71ae-456a-9053-683be52add2b,150,1777341159470471342,1777341159530585342,60.114,12.517196,3323.1592,5574.096
f5aeacca-71ae-456a-9053-683be52add2b,151,1777341160161082342,1777341160276205342,115.123,0.47642598,2395.268,4518.376
f5aeacca-71ae-456a-9053-683be52add2b,152,1777341160641578342,1777341160696586342,55.008,14.024111,4067.8208,6594.1606
f5aeacca-71ae-456a-9053-683be52add2b,153,1777341161122075342,1777341161177083342,55.008,13.273977,3804.264,5644.5586
f5aeacca-71ae-456a-9053-683be52add2b,154,1777341161822695342,1777341161942820342,120.125,1.2393286,2007.0857,3954.5369
f5aeacca-71ae-456a-9053-683be52add2b,155,1777341163599311342,1777341163654434342,55.123,13.677575,3939.2163,6628.4185
f5aeacca-71ae-456a-9053-683be52add2b,156,1777341164129815342,1777341164264930342,135.115,12.818576,2662.0195,5522.7964
f5aeacca-71ae-456a-9053-683be52add2b,157,1777341165116260342,1777341165171386342,55.126,12.325332,3511.2993,6092.9194
f5aeacca-71ae-456a-9053-683be52add2b,158,1777341165967136342,1777341166017146342,50.01,12.579949,3943.6782,6160.2603
f5aeacca-71ae-456a-9053-683be52add2b,159,1777341166212386342,1777341166232386342,20.0,1.1316692,909.4308,1121.0814
f5aeacca-71ae-456a-9053-683be52add2b,160,1777341166697761342,1777341166757886342,60.125,8.951652,2556.019,4708.942
f5aeacca-71ae-456a-9053-683be52add2b,161,1777341166923011342,1777341166968011342,45.0,6.1760554,2035.7892,3333.3408
f5aeacca-71ae-456a-9053-683be52add2b,162,1777341167578636342,1777341167683761342,105.125,12.45821,2914.23,5628.3394
f5aeacca-71ae-456a-9053-683be52add2b,163,1777341168074136342,1777341168134136342,60.0,12.695242,3401.7976,6019.4414
f5aeacca-71ae-456a-9053-683be52add2b,164,1777341168984886342,1777341169040011342,55.125,12.704374,3449.7192,6053.1343
f5aeacca-71ae-456a-9053-683be52add2b,165,1777341169530397342,1777341169550511342,20.114,1.0257452,873.87775,983.5581
f5aeacca-71ae-456a-9053-683be52add2b,166,1777341169745636342,1777341169850761342,105.125,1.9549425,1762.4498,3656.0857
f5aeacca-71ae-456a-9053-683be52add2b,167,1777341170025886342,1777341170091011342,65.125,14.127461,3307.0479,6459.6772
f5aeacca-71ae-456a-9053-683be52add2b,168,1777341170481398342,1777341170536386342,54.988,13.065783,3727.1052,6284.5283
f5aeacca-71ae-456a-9053-683be52add2b,169,1777341170686511342,1777341170711511342,25.0,2.270793,1428.1682,1715.6726
f5aeacca-71ae-456a-9053-683be52add2b,170,1777341171227017342,1777341171357136342,130.119,1.1403303,1854.2404,3811.5608
f5aeacca-71ae-456a-9053-683be52add2b,171,1777341172943637342,1777341173038762342,95.125,2.9821975,1949.0133,3928.813
f5aeacca-71ae-456a-9053-683be52add2b,172,1777341173158887342,1777341173183887342,25.0,1.7699792,1091.9954,1259.9094
f5aeacca-71ae-456a-9053-683be52add2b,173,1777341173904512342,1777341173964637342,60.125,15.050514,3954.1692,6547.869
f5aeacca-71ae-456a-9053-683be52add2b,174,1777341174645262342,1777341174790392342,145.13,12.922137,2642.676,6068.3525
f5aeacca-71ae-456a-9053-683be52add2b,175,1777341177042512342,1777341177132514342,90.002,21.986088,3776.066,5697.432
f5aeacca-71ae-456a-9053-683be52add2b,176,1777341177603022342,1777341177723137342,120.115,22.701275,4373.4614,7535.079
f5aeacca-71ae-456a-9053-683be52add2b,177,1777341177883262342,1777341177908262342,25.0,3.440989,1807.5541,2079.0967
f5aeacca-71ae-456a-9053-683be52add2b,178,1777341178043387342,1777341178133512342,90.125,13.113336,3037.517,6452.2417
f5aeacca-71ae-456a-9053-683be52add2b,179,1777341178288637342,1777341178303637342,15.0,0.88173735,993.8304,1049.8083
f5aeacca-71ae-456a-9053-683be52add2b,180,1777341178568895342,1777341178588892342,19.997,1.1414591,899.5853,997.4568
f5aeacca-71ae-456a-9053-683be52add2b,181,1777341178839137342,1777341178904262342,65.125,12.602461,3285.3704,5718.4517
