recording id,timestamp [ns],gaze x [px],gaze y [px],azimuth [deg],elevation [deg],worn,fixation id,blink id
d9c1120c-05d9-4559-9b36-0867c9eb36ef,1777344417894388946,778.23425,445.99945,-2.4401805,8.547831,1.0,247,
d9c1120c-05d9-4559-9b36-0867c9eb36ef,1777344417899381946,777.0881,443.66025,-2.5150669,8.698007,1.0,247,
d9c1120c-05d9-4559-9b36-0867c9eb36ef,1777344417904381946,777.7087,444.55862,-2.4746046,8.640367,1.0,247,
d9c1120c-05d9-4559-9b36-0867c9eb36ef,1777344417909381946,780.3853,438.65237,-2.3023884,9.0205145,1.0,247,
d9c1120c-05d9-4559-9b36-0867c9eb36ef,1777344417914387946,777.131,443.53577,-2.512314,8.706018,1.0,247,
d9c1120c-05d9-4559-9b36-0867c9eb36ef,1777344417919386946,775.6887,444.2662,-2.6056557,8.658794,1.0,247,
d9c1120c-05d9-4559-9b36-0867c9eb36ef,1777344417924506946,777.28546,436.85794,-2.5039883,9.135289,1.0,247,
d9c1120c-05d9-4559-9b36-0867c9eb36ef,1777344417929506946,777.34515,438.00372,-2.4998217,9.061652,1.0,247,
d9c1120c-05d9-4559-9b36-0867c9eb36ef,1777344417934506946,779.3941,436.98297,-2.3671112,9.1276455,1.0,247,
d9c1120c-05d9-4559-9b36-0867c9eb36ef,1777344417939506946,777.1533,437.93826,-2.51228,9.065825,1.0,247,
d9c1120c-05d9-4559-9b36-0867c9eb36ef,1777344417944508946,780.0123,437.94177,-2.3267584,9.066126,1.0,247,
d9c1120c-05d9-4559-9b36-0867c9eb36ef,1777344417949515946,782.78894,436.40994,-2.1469128,9.165069,1.0,247,
d9c1120c-05d9-4559-9b36-0867c9eb36ef,1777344417954506946,779.6586,443.61798,-2.348376,8.701182,1.0,247,
d9c1120c-05d9-4559-9b36-0867c9eb36ef,1777344417959506946,778.1485,439.48572,-2.447318,8.966549,1.0,247,
d9c1120c-05d9-4559-9b36-0867c9eb36ef,1777344417964506946,778.8326,438.20264,-2.4032497,9.049147,1.0,247,
d9c1120c-05d9-4559-9b36-0867c9eb36ef,1777344417969506946,778.7501,438.92868,-2.40842,9.002462,1.0,247,
d9c1120c-05d9-4559-9b36-0867c9eb36ef,1777344417974506946,779.8397,442.98154,-2.3367784,8.742129,1.0,247,
d9c1120c-05d9-4559-9b36-0867c9eb36ef,1777344417979506946,776.9286,440.99158,-2.526077,8.869526,1.0,247,
d9c1120c-05d9-4559-9b36-0867c9eb36ef,1777344417984510946,775.1839,441.51904,-2.6391098,8.835286,1.0,247,
d9c1120c-05d9-4559-9b36-0867c9eb36ef,1777344417989506946,778.1919,438.27823,-2.4448047,9.0441675,1.0,247,
d9c1120c-05d9-4559-9b36-0867c9eb36ef,1777344417994506946,778.2534,439.0987,-2.440611,8.991445,1.0,,
d9c1120c-05d9-4559-9b36-0867c9eb36ef,1777344417999506946,777.54614,441.92114,-2.4857857,8.809885,1.0,,
d9c1120c-05d9-4559-9b36-0867c9eb36ef,1777344418004506946,776.8043,438.76654,-2.5347104,9.012523,1.0,,
d9c1120c-05d9-4559-9b36-0867c9eb36ef,1777344418009506946,795.2874,446.54343,-1.3343593,8.515217,1.0,,
d9c1120c-05d9-4559-9b36-0867c9eb36ef,1777344418014506946,839.6448,449.39127,1.5419015,8.332455,1.0,,
d9c1120c-05d9-4559-9b36-0867c9eb36ef,1777344418019506946,862.7866,452.55893,3.0413942,8.125759,1.0,,
d9c1120c-05d9-4559-9b36-0867c9eb36ef,1777344418024506946,891.7754,464.3288,4.9145737,7.3627386,1.0,,
d9c1120c-05d9-4559-9b36-0867c9eb36ef,1777344418029506946,929.5795,460.8788,7.3633738,7.571558,1.0,,
d9c1120c-05d9-4559-9b36-0867c9eb36ef,1777344418034506946,941.0193,490.54535,8.084075,5.66405,1.0,,
d9c1120c-05d9-4559-9b36-0867c9eb36ef,1777344418039514946,976.7152,500.6551,10.380466,5.0031953,1.0,,
d9c1120c-05d9-4559-9b36-0867c9eb36ef,1777344418044506946,988.9454,513.6019,11.160556,4.170336,1.0,,
d9c1120c-05d9-4559-9b36-0867c9eb36ef,1777344418049513946,997.24994,512.8112,11.695722,4.217949,1.0,,
d9c1120c-05d9-4559-9b36-0867c9eb36ef,1777344418054631946,1001.1971,510.70486,11.95115,4.3510695,1.0,,
d9c1120c-05d9-4559-9b36-0867c9eb36ef,1777344418059646946,1000.43994,505.95465,11.905524,4.6548624,1.0,,
d9c1120c-05d9-4559-9b36-0867c9eb36ef,1777344418064642946,999.3448,499.84125,11.839299,5.0459113,1.0,,
d9c1120c-05d9-4559-9b36-0867c9eb36ef,1777344418069631946,995.8629,498.10846,11.616225,5.1581655,1.0,248,
d9c1120c-05d9-4559-9b36-0867c9eb36ef,1777344418074631946,995.37976,498.85486,11.584547,5.110682,1.0,248,
d9c1120c-05d9-4559-9b36-0867c9eb36ef,1777344418079631946,997.3595,497.59518,11.713043,5.1903014,1.0,248,
d9c1120c-05d9-4559-9b36-0867c9eb36ef,1777344418084631946,990.35175,493.60135,11.264381,5.4487286,1.0,248,
d9c1120c-05d9-4559-9b36-0867c9eb36ef,1777344418089631946,990.658,496.81607,11.281744,5.243065,1.0,248,
d9c1120c-05d9-4559-9b36-0867c9eb36ef,1777344418094631946,993.9095,497.94632,11.490468,5.169394,1.0,248,
